0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,target
-0.07840428522879705,-0.03495507137091979,1.2727938186861327,0.2827870404636922,0.11087391280445244,0.4843229855300414,0.8477159620870461,0.47315456698083214,-1.1743723204459664,0.31851506961530823,0.7607194819979478,-2.387019182902036,0.5366801664116023,0.07211850285499487,0.39176993579459257,0
1.99800781311917,0.3482779034794767,0.8527210690140038,0.15550276759531323,1.4544420900206327,-0.9578688712555397,1.5523758230939508,-1.3152004686453467,-0.2301796824521675,0.7369524773149643,0.5451484651464605,-1.230061633025831,0.6131182590741587,0.0450799344598862,0.90787250632818,1
0.8248571034838988,0.14961415773982376,1.2122651844431538,-0.014933657396332234,0.5544478905118717,-0.6961943497227221,0.21130991262554785,-0.3213410532930403,-2.223360182341909,-0.27712509668783253,0.8357600684390182,-0.901205379157228,-1.0074975379374558,0.2291178836397036,-1.5238808259480625,1
0.9875426591180981,0.23581078609505346,1.015042830617495,-0.7871621670823681,0.21657208574446157,0.42040916997303357,-0.6022971090245381,0.42339763805777747,1.0131519991158746,-0.399910555176939,-0.199946261747595,0.6081105753345456,-1.2081540605468963,-1.9710196752299314,1.1529446857914711,1
0.46046876449615803,0.32256373140838557,1.6793977937142344,-3.2522407751065154,-1.576354147066568,0.5875301197436794,0.9881381758082021,-1.9544971702470777,-1.8104805723121578,-0.7128305564429078,0.708158272682162,1.2302779860258168,0.38709470200304913,0.679204717410708,0.4140426848008903,0
0.7817382699528852,0.4409253832581692,0.7438935099156985,-4.073490021398843,-1.8344633330003832,-0.2940157134435754,-0.09725083250646095,-1.055007302947449,1.512723643260859,0.7110396089638216,-0.3127290204316871,-0.16327708447614853,-0.04474235934046896,0.11467815819824602,-1.0683387949917986,0
1.9002295991707956,0.37248696869075143,0.887207293028865,-0.41192652144895137,1.0578094049757936,0.9222895872447543,-0.4516560009852413,0.9381190371741421,-0.4132956365475413,0.474044284722631,-0.29662255000242715,-0.8953907259929124,-0.6159860129036578,-0.601978711293653,1.450510579045013,1
-1.5452781206462634,-0.23037849972417104,-0.6576316445781459,-0.6492802845168572,-1.4324251533112906,1.7428093644713794,0.6729103857761627,-0.8988396822226696,-3.0125425433008277,0.8915130499273,-0.03564841144199356,-0.948132843699247,0.4564446483077085,1.3106138478119567,-0.3531919265059812,0
1.2503350838851153,0.29927364853714045,-0.7920473814461704,-1.0062921149505206,0.268587455993211,0.026675538263589108,-1.09687536750741,0.7618928604178872,1.5577483618909564,0.8669173990794927,0.4278614225597728,0.3113539155367193,0.3915406976032534,0.3433149068578582,2.232136343011576,1
0.885277025428896,0.2566755793038995,-0.03040557877024744,-1.3201726082186904,-0.16311448850506594,1.3854992798662669,0.7232660054076291,0.059299535251775275,0.2892671751358939,0.18036838453694035,-0.4368679511156129,0.8584845602053882,0.02876885448101026,-0.7130403688170588,-0.9649304624736661,1
0.6231223417246186,0.18874775828374596,-0.11427031744021184,-1.038893282034371,-0.17856343793353968,0.6623368359404337,-0.15561336405116483,0.5272612786053978,-1.1805460366866032,-1.8735402709988616,-1.19617649976516,0.3358297105474775,0.8634245616115434,-0.6585921385460428,-0.31012097996258947,1
1.3863162641722957,0.31380968507326923,0.8977551253034847,-0.871306557680352,0.4398966928713818,-0.4903104506138577,0.5565904187054044,0.86133628196523,-1.0182175728943845,1.3017015234734903,-0.10066692851556426,0.5524053744435751,0.5431317090975404,1.9039899595514793,-1.8773479938979198,1
-1.4464424303220615,-0.26545495610869235,0.5515286885580296,0.06820735861471472,-0.9478329123061566,3.24090329510808,-0.2789034425387286,-1.0910237512286778,0.29210003675408597,-1.2397299357002272,-0.9427071368588209,-0.17045886865245793,1.6871299363040932,0.4603350844592606,-0.9343049199940328,0
-0.2310390151764703,-0.1747541129303392,-0.7700244049565508,1.8069779001053592,0.8927707036813414,1.3656697339199653,0.48118564910604616,1.0196120712717915,0.38762144402403076,-1.1658234681634079,-1.6311642459507896,-1.5947761030392074,-0.09045576301308969,0.2542931198920775,1.549987210729081,1
0.22352327690051577,0.014195214057967226,0.16416825245448882,0.3535036988682527,0.3581114582350775,-1.2487772032485591,-1.0060051221335897,-0.029341374928988733,1.0140817761773628,0.8822220089467088,-0.33539208941944343,-0.10971441392346142,0.7895291970040793,-0.4517870036803084,-1.2767140820856517,0
-1.952548903553366,-0.4847459286535867,1.5675885190424774,1.8074904050853033,-0.28220561903396413,0.7410956529052978,-1.856825729696004,-1.8025426868400778,-1.234436017405986,0.950289026867807,-2.0377720690092547,-3.2078501802244386,-0.35192121643248314,1.7022002905450524,-0.03348898786401327,0
-0.8920028997045044,-0.21654819774506068,-1.0533774614859799,0.7591954381169741,-0.1676058015931372,0.43222008062030076,2.8924905331203363,0.37653075803210034,0.40301300146783875,-0.0575635085910863,-0.78725001782591,1.1380754729205533,0.17211826857722282,2.061455692808349,-0.7431795013160106,0
0.7393195491945108,0.2595176079504907,0.4871714904465992,-1.7153603253033696,-0.49250513386327366,0.9875069917286827,0.8545896868614891,0.41311834565914546,1.3270715229149224,0.861639555106162,-0.8567603756269203,-0.8430062724023619,0.511640663154722,-0.3190899770536545,2.4978782435483224,1
-1.219008292098798,-0.17766299404378771,-0.3110498832312913,-0.567469150146763,-1.1621192882729896,-0.08816239527951826,-0.9601112138481563,-1.2701614865430497,0.6133430179534919,-0.39883178765023536,-1.531537128672753,0.14417025947219844,0.428411291753675,1.2104868190020786,-1.4412071723799902,0
-2.057548441055739,-0.2717364682921142,0.45987305106649257,-1.3396755655478352,-2.183518729074887,-1.1564500181277535,0.709127868171867,0.44864599220705653,1.032185257673144,-2.82779985824843,-0.4626965700760052,1.5837761442537228,-2.1335744713174134,0.5714015410792529,-0.18183791038835667,0
1.3606826611073344,0.1894526516623306,-0.7305110669415291,0.7536343691915296,1.3670689666093845,-1.9045145011292222,1.044130105784132,-1.7719298934901715,-0.053645429088372124,0.11761147642700229,-0.3466121825846576,-0.9531970741005548,0.19373132293874532,0.6302796551545827,-1.0528411294645628,1
0.6388837092160806,0.02225212559325658,0.8079028727097355,1.259025375415566,1.1681101235509082,-1.124641127779781,0.28485474993465293,0.5426074357281595,-1.7364802998512345,2.4443130454165516,-2.359098011331854,0.28197915934043266,1.6404779759600963,-0.5829473210133483,0.7272057965429852,1
-1.8107192079398238,-0.4410012148877188,-0.06589103493436711,1.5603929497230915,-0.32903059962421166,-0.9408538597893567,-0.5342812304754562,-0.7096808859078111,-0.07662604466488235,-0.8596255205272773,-0.3399120526655623,0.5322499868882126,-1.529284855667072,0.06540427648088684,-1.6301498301906083,0
-0.12303917042311507,0.08252860932804564,-0.03586495746595339,-1.4205680518891837,-0.9098573347875442,-0.7370843594250968,0.7208087152794276,0.03261081170658633,-0.2753894774195992,-1.073376736545168,0.2738784018513342,0.6225364675949561,-1.1205622935735193,-0.5102099373581452,0.6874124158979644,0
1.1753095131889442,0.27326766251190215,0.7557147427669941,-0.8366922750624273,0.3159657372390179,-0.557583267948416,0.28061100229397395,0.5205000506611989,0.31089689264946235,0.02929645515280418,-0.8689616069923333,1.8017534877329564,0.16248983886014184,0.6737925451792378,-0.195788304479193,1
1.665231970600862,0.3318747432106015,1.632687955982967,-0.43497686648916123,0.8839760948480015,1.1110690392754592,1.1161992020597251,2.547261274939909,0.609680388701749,-0.2608671535466919,1.1172926247160562,1.2103653991735308,-1.943694231816049,-0.35412813696877327,-0.5430196150107557,1
1.4273374455600676,0.24289471527940343,-0.8825781854080624,0.19126410897230595,1.085635745650629,-1.1027447397064363,-0.3592235067489381,0.014242826755945173,0.6355590893784703,2.7285352799472626,0.5049872016113782,-0.1680709842641573,0.3548409012459504,-0.032118402478634005,-0.5901351192797981,1
0.3643551280970857,-0.027322871043015964,-1.2555437435566361,1.261016591803177,0.9818471550956639,0.10518325715398058,-0.7154024784344549,-1.0158480832573602,-0.48682117831522065,0.4821019559005312,-0.10621897627798203,0.27073028013898415,-1.0107719015353975,1.0708843355719602,1.3022020580092222,1
-2.4176681339141557,-0.42352975321690634,0.42775029708195855,-0.15966973103701876,-1.7433665593389698,-0.6786745442948364,0.1448191872828293,1.1343103077693357,-0.004222571420372082,-0.9722621402529775,-0.4132878772993923,0.6352969633362759,2.0851472179610058,-1.9896908873016428,-0.23180758396780032,0
0.5595893468265539,0.16728745591928182,1.2701241533650944,-0.902900086629052,-0.14287666867778442,-1.10550268824189,0.9282345396966918,-0.6272329176707216,-0.7064750118849604,-0.844839899142759,-0.7549295549540659,-1.4927415772932604,0.4199839233995128,-0.8218831822771819,0.061287779494903036,1
0.4023288671659645,-0.021342395647893142,-0.32329873044263313,1.2726411453055784,1.0145298416816917,1.760864628480472,1.8534998629668382,-0.46972453929022007,2.285846052891643,-0.38368171346491436,-1.4109212483083482,-0.0836271688897911,0.9472277293766211,-0.02521816581012777,0.0513963840163254,1
0.21082078667935011,0.02691910133132927,-1.0718714356614854,0.1497995363777057,0.2310144376848896,-0.6578052772908419,1.1142541983587069,-0.5007916604283056,0.3614088280971757,0.39096490194141137,0.8070122018351571,1.6482484296572502,0.7154575474206964,-0.41515617825682843,0.7287239424135079,0
-1.0117345143607115,-0.26213732531424666,-1.4550722289618048,1.0853148922205573,-0.0597544007067512,-0.033835112784779596,0.11688090820874401,-1.1544150851725976,-0.6374049214184356,-1.3706204028212714,-0.13584550890135888,0.5531203769275076,1.565185814908211,1.8167972789294395,0.6520389147380528,0
